track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
Por las Noches,2023-04-21,10:32:40,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,34,239845,91,False,./images/por_las_noches_peso_pluma.jpg,2023-04-21
Another Love,2023-04-21,10:32:40,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,35,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-21
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-21,10:32:40,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,36,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-21
I Ain't Worried,2023-04-21,10:32:40,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,37,148120,54,False,./images/i_aint_worried_onerepublic.jpg,2023-04-21
Hey Mor,2023-04-21,10:32:40,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,38,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-21
Coco Chanel,2023-04-21,10:32:40,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,39,208125,92,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-21
La Bachata,2023-04-21,10:32:40,False,['Manuel Turizo'],2000,2023-03-17,day,15,40,162637,85,False,./images/la_bachata_manuel_turizo.jpg,2023-04-21
See You Again (feat. Kali Uchis),2023-04-21,10:32:40,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,41,180386,89,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-21
Mockingbird,2023-04-21,10:32:40,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,42,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-21
Rara Vez,2023-04-21,10:32:40,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,43,128677,92,False,./images/rara_vez_taiu.jpg,2023-04-21
Escapism.,2023-04-21,10:32:40,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,44,272373,87,True,./images/escapism_raye.jpg,2023-04-21
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-21,10:32:40,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,45,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-21
Like Crazy,2023-04-21,10:32:40,False,['Jimin'],FACE,2023-03-24,day,6,46,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-21
La Jumpa,2023-04-21,10:32:40,True,"['Arcángel', 'Bad Bunny']",Sr. Santos,2022-12-01,day,18,47,255693,88,True,./images/la_jumpa_arcngel.jpg,2023-04-21
Players,2023-04-21,10:32:40,False,['Coi Leray'],Players,2022-11-30,day,1,48,139560,93,True,./images/players_coi_leray.jpg,2023-04-21
El Gordo Trae El Mando,2023-04-21,10:32:40,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,49,112087,91,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-21
OMG,2023-04-21,10:32:40,False,['NewJeans'],NewJeans 'OMG',2023-01-02,day,2,50,212253,94,False,./images/omg_newjeans.jpg,2023-04-21
un x100to,2023-04-22,10:07:15,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,1,194563,91,False,./images/un_x100to_grupo_frontera.jpg,2023-04-22
Ella Baila Sola,2023-04-22,10:07:15,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,2,165671,98,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-22
La Bebe - Remix,2023-04-22,10:07:15,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,96,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-22
Flowers,2023-04-22,10:07:15,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,4,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-22
Daylight,2023-04-22,10:07:15,False,['David Kushner'],Daylight,2023-04-14,day,1,5,212953,89,False,./images/daylight_david_kushner.jpg,2023-04-22
TQG,2023-04-22,10:07:15,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,6,197933,98,True,./images/tqg_karol_g.jpg,2023-04-22
Classy 101,2023-04-22,10:07:15,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,7,195986,92,True,./images/classy_101_feid.jpg,2023-04-22
Double Fantasy (with Future),2023-04-22,10:07:15,True,"['The Weeknd', 'Future']",Double Fantasy,2023-04-21,day,2,8,268235,51,True,./images/double_fantasy_with_future_the_weeknd.jpg,2023-04-22
Kill Bill,2023-04-22,10:07:15,False,['SZA'],SOS,2022-12-08,day,23,9,153946,95,False,./images/kill_bill_sza.jpg,2023-04-22
BESO,2023-04-22,10:07:15,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,10,194543,96,False,./images/beso_rosala.jpg,2023-04-22
Haegeum,2023-04-22,10:07:15,False,['Agust D'],D-DAY,2023-04-21,day,10,11,168926,0,False,./images/haegeum_agust_d.jpg,2023-04-22
Cupid - Twin Ver.,2023-04-22,10:07:15,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,12,174253,93,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-22
PRC,2023-04-22,10:07:15,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,13,184066,95,True,./images/prc_peso_pluma.jpg,2023-04-22
As It Was,2023-04-22,10:07:15,False,['Harry Styles'],Harry's House,2022-05-20,day,13,14,167303,93,False,./images/as_it_was_harry_styles.jpg,2023-04-22
Boy's a liar Pt. 2,2023-04-22,10:07:15,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,15,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-22
Creepin' (with The Weeknd & 21 Savage),2023-04-22,10:07:15,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,16,221520,97,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-22
Die For You (with Ariana Grande) - Remix,2023-04-22,10:07:15,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,17,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-22
Calm Down (with Selena Gomez),2023-04-22,10:07:15,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,18,239317,96,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-22
Yandel 150,2023-04-22,10:07:15,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,19,216148,91,True,./images/yandel_150_yandel.jpg,2023-04-22
AMG,2023-04-22,10:07:15,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,20,174942,95,True,./images/amg_natanael_cano.jpg,2023-04-22
El Azul,2023-04-22,10:07:15,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,21,187225,93,True,./images/el_azul_junior_h.jpg,2023-04-22
People Pt.2 (feat. IU),2023-04-22,10:07:15,True,"['Agust D', 'IU']",D-DAY,2023-04-21,day,10,22,213995,0,False,./images/people_pt2_feat_iu_agust_d.jpg,2023-04-22
Last Night,2023-04-22,10:07:15,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,23,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-04-22
Chemical,2023-04-22,10:07:15,False,['Post Malone'],The Diamond Collection,2023-04-21,day,9,24,184013,13,True,./images/chemical_post_malone.jpg,2023-04-22
Anti-Hero,2023-04-22,10:07:15,False,['Taylor Swift'],Midnights,2022-10-21,day,13,25,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-22
I'm Good (Blue),2023-04-22,10:07:15,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,26,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-22
Die For You,2023-04-22,10:07:15,False,['The Weeknd'],Starboy,2016-11-24,day,18,27,260253,91,False,./images/die_for_you_the_weeknd.jpg,2023-04-22
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-22,10:07:15,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,28,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-22
Search & Rescue,2023-04-22,10:07:15,False,['Drake'],Search & Rescue,2023-04-07,day,1,29,272112,91,True,./images/search_rescue_drake.jpg,2023-04-22
See You Again (feat. Kali Uchis),2023-04-22,10:07:15,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,30,180386,89,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-22
Starboy,2023-04-22,10:07:15,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,31,230453,94,True,./images/starboy_the_weeknd.jpg,2023-04-22
Unholy (feat. Kim Petras),2023-04-22,10:07:15,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,32,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-22
Like Crazy,2023-04-22,10:07:15,False,['Jimin'],FACE,2023-03-24,day,6,33,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-22
Por las Noches,2023-04-22,10:07:15,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,34,239845,91,False,./images/por_las_noches_peso_pluma.jpg,2023-04-22
Hey Mor,2023-04-22,10:07:15,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,35,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-22
golden hour,2023-04-22,10:07:15,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,36,209259,91,False,./images/golden_hour_jvke.jpg,2023-04-22
I Wanna Be Yours,2023-04-22,10:07:15,False,['Arctic Monkeys'],AM,2013-09-09,day,12,37,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-22
Here With Me,2023-04-22,10:07:15,False,['d4vd'],Here With Me,2022-09-22,day,1,38,242484,95,False,./images/here_with_me_d4vd.jpg,2023-04-22
FLOWER,2023-04-22,10:07:15,False,['JISOO'],ME,2023-03-31,day,2,39,173134,87,False,./images/flower_jisoo.jpg,2023-04-22
Coco Chanel,2023-04-22,10:07:15,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,40,208125,92,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-22
I Ain't Worried,2023-04-22,10:07:15,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,41,148120,55,False,./images/i_aint_worried_onerepublic.jpg,2023-04-22
La Bachata,2023-04-22,10:07:15,False,['Manuel Turizo'],2000,2023-03-17,day,15,42,162637,85,False,./images/la_bachata_manuel_turizo.jpg,2023-04-22
Another Love,2023-04-22,10:07:15,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,43,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-22
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-22,10:07:15,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,44,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-22
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-22,10:07:15,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,45,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-22
Mockingbird,2023-04-22,10:07:15,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,46,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-22
Rara Vez,2023-04-22,10:07:15,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,47,128677,92,False,./images/rara_vez_taiu.jpg,2023-04-22
El Gordo Trae El Mando,2023-04-22,10:07:15,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,48,112087,91,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-22
Escapism.,2023-04-22,10:07:15,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,49,272373,87,True,./images/escapism_raye.jpg,2023-04-22
La Jumpa,2023-04-22,10:07:15,True,"['Arcángel', 'Bad Bunny']",Sr. Santos,2022-12-01,day,18,50,255693,88,True,./images/la_jumpa_arcngel.jpg,2023-04-22
un x100to,2023-04-23,09:21:53,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,1,194563,93,False,./images/un_x100to_grupo_frontera.jpg,2023-04-23
Ella Baila Sola,2023-04-23,09:21:53,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,2,165671,99,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-23
La Bebe - Remix,2023-04-23,09:21:53,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,97,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-23
Flowers,2023-04-23,09:21:53,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,4,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-23
TQG,2023-04-23,09:21:53,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,5,197933,98,True,./images/tqg_karol_g.jpg,2023-04-23
Classy 101,2023-04-23,09:21:53,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,6,195986,92,True,./images/classy_101_feid.jpg,2023-04-23
Daylight,2023-04-23,09:21:53,False,['David Kushner'],Daylight,2023-04-14,day,1,7,212953,90,False,./images/daylight_david_kushner.jpg,2023-04-23
PRC,2023-04-23,09:21:53,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,8,184066,95,True,./images/prc_peso_pluma.jpg,2023-04-23
BESO,2023-04-23,09:21:53,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,9,194543,96,False,./images/beso_rosala.jpg,2023-04-23
Kill Bill,2023-04-23,09:21:53,False,['SZA'],SOS,2022-12-08,day,23,10,153946,95,False,./images/kill_bill_sza.jpg,2023-04-23
AMG,2023-04-23,09:21:53,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,11,174942,95,True,./images/amg_natanael_cano.jpg,2023-04-23
As It Was,2023-04-23,09:21:53,False,['Harry Styles'],Harry's House,2022-05-20,day,13,12,167303,93,False,./images/as_it_was_harry_styles.jpg,2023-04-23
Cupid - Twin Ver.,2023-04-23,09:21:53,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,13,174253,93,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-23
Boy's a liar Pt. 2,2023-04-23,09:21:53,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,14,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-23
Yandel 150,2023-04-23,09:21:53,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,15,216148,91,True,./images/yandel_150_yandel.jpg,2023-04-23
El Azul,2023-04-23,09:21:53,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,16,187225,94,True,./images/el_azul_junior_h.jpg,2023-04-23
Calm Down (with Selena Gomez),2023-04-23,09:21:53,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,17,239317,96,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-23
Creepin' (with The Weeknd & 21 Savage),2023-04-23,09:21:53,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,18,221520,97,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-23
Double Fantasy (with Future),2023-04-23,09:21:53,True,"['The Weeknd', 'Future']",Double Fantasy,2023-04-21,day,2,19,268235,76,True,./images/double_fantasy_with_future_the_weeknd.jpg,2023-04-23
Die For You (with Ariana Grande) - Remix,2023-04-23,09:21:53,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,20,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-23
Haegeum,2023-04-23,09:21:53,False,['Agust D'],D-DAY,2023-04-21,day,10,21,168926,78,False,./images/haegeum_agust_d.jpg,2023-04-23
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-23,09:21:53,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,22,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-23
Last Night,2023-04-23,09:21:53,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,23,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-04-23
Anti-Hero,2023-04-23,09:21:53,False,['Taylor Swift'],Midnights,2022-10-21,day,13,24,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-23
I'm Good (Blue),2023-04-23,09:21:53,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,25,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-23
Por las Noches,2023-04-23,09:21:53,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,26,239845,91,False,./images/por_las_noches_peso_pluma.jpg,2023-04-23
Die For You,2023-04-23,09:21:53,False,['The Weeknd'],Starboy,2016-11-24,day,18,27,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-04-23
See You Again (feat. Kali Uchis),2023-04-23,09:21:53,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,28,180386,90,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-23
Hey Mor,2023-04-23,09:21:53,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,29,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-23
Chemical,2023-04-23,09:21:53,False,['Post Malone'],The Diamond Collection,2023-04-21,day,9,30,184013,37,True,./images/chemical_post_malone.jpg,2023-04-23
Unholy (feat. Kim Petras),2023-04-23,09:21:53,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,31,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-23
Starboy,2023-04-23,09:21:53,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,32,230453,94,True,./images/starboy_the_weeknd.jpg,2023-04-23
La Bachata,2023-04-23,09:21:53,False,['Manuel Turizo'],2000,2023-03-17,day,15,33,162637,86,False,./images/la_bachata_manuel_turizo.jpg,2023-04-23
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-23,09:21:53,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,34,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-23
Search & Rescue,2023-04-23,09:21:53,False,['Drake'],Search & Rescue,2023-04-07,day,1,35,272112,91,True,./images/search_rescue_drake.jpg,2023-04-23
golden hour,2023-04-23,09:21:53,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,36,209259,91,False,./images/golden_hour_jvke.jpg,2023-04-23
I Ain't Worried,2023-04-23,09:21:53,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,37,148120,55,False,./images/i_aint_worried_onerepublic.jpg,2023-04-23
Coco Chanel,2023-04-23,09:21:53,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,38,208125,93,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-23
Like Crazy,2023-04-23,09:21:53,False,['Jimin'],FACE,2023-03-24,day,6,39,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-23
El Gordo Trae El Mando,2023-04-23,09:21:53,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,40,112087,92,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-23
I Wanna Be Yours,2023-04-23,09:21:53,False,['Arctic Monkeys'],AM,2013-09-09,day,12,41,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-23
Bebe Dame,2023-04-23,09:21:53,True,"['Fuerza Regida', 'Grupo Frontera']",Sigan Hablando,2022-12-28,day,13,42,271861,85,False,./images/bebe_dame_fuerza_regida.jpg,2023-04-23
Rara Vez,2023-04-23,09:21:53,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,43,128677,93,False,./images/rara_vez_taiu.jpg,2023-04-23
FLOWER,2023-04-23,09:21:53,False,['JISOO'],ME,2023-03-31,day,2,44,173134,87,False,./images/flower_jisoo.jpg,2023-04-23
Here With Me,2023-04-23,09:21:53,False,['d4vd'],Here With Me,2022-09-22,day,1,45,242484,95,False,./images/here_with_me_d4vd.jpg,2023-04-23
Another Love,2023-04-23,09:21:53,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,46,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-23
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-23,09:21:53,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,47,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-23
La Jumpa,2023-04-23,09:21:53,True,"['Arcángel', 'Bad Bunny']",Sr. Santos,2022-12-01,day,18,48,255693,88,True,./images/la_jumpa_arcngel.jpg,2023-04-23
Mockingbird,2023-04-23,09:21:53,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,49,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-23
Chanel,2023-04-23,09:21:53,True,"['Becky G', 'Peso Pluma']",Chanel,2023-03-30,day,1,50,201993,86,False,./images/chanel_becky_g.jpg,2023-04-23
Ella Baila Sola,2023-04-24,09:32:23,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,1,165671,99,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-24
un x100to,2023-04-24,09:32:23,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,2,194563,94,False,./images/un_x100to_grupo_frontera.jpg,2023-04-24
La Bebe - Remix,2023-04-24,09:32:23,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,97,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-24
Flowers,2023-04-24,09:32:23,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,4,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-24
Daylight,2023-04-24,09:32:23,False,['David Kushner'],Daylight,2023-04-14,day,1,5,212953,91,False,./images/daylight_david_kushner.jpg,2023-04-24
TQG,2023-04-24,09:32:23,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,6,197933,98,True,./images/tqg_karol_g.jpg,2023-04-24
Kill Bill,2023-04-24,09:32:23,False,['SZA'],SOS,2022-12-08,day,23,7,153946,95,False,./images/kill_bill_sza.jpg,2023-04-24
PRC,2023-04-24,09:32:23,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,8,184066,96,True,./images/prc_peso_pluma.jpg,2023-04-24
Classy 101,2023-04-24,09:32:23,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,9,195986,93,True,./images/classy_101_feid.jpg,2023-04-24
Cupid - Twin Ver.,2023-04-24,09:32:23,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,10,174253,93,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-24
As It Was,2023-04-24,09:32:23,False,['Harry Styles'],Harry's House,2022-05-20,day,13,11,167303,93,False,./images/as_it_was_harry_styles.jpg,2023-04-24
AMG,2023-04-24,09:32:23,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,12,174942,95,True,./images/amg_natanael_cano.jpg,2023-04-24
BESO,2023-04-24,09:32:23,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,13,194543,96,False,./images/beso_rosala.jpg,2023-04-24
Boy's a liar Pt. 2,2023-04-24,09:32:23,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,14,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-24
Die For You (with Ariana Grande) - Remix,2023-04-24,09:32:23,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,15,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-24
El Azul,2023-04-24,09:32:23,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,16,187225,94,True,./images/el_azul_junior_h.jpg,2023-04-24
Creepin' (with The Weeknd & 21 Savage),2023-04-24,09:32:23,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,17,221520,97,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-24
Yandel 150,2023-04-24,09:32:23,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,18,216148,91,True,./images/yandel_150_yandel.jpg,2023-04-24
Calm Down (with Selena Gomez),2023-04-24,09:32:23,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,19,239317,96,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-24
Double Fantasy (with Future),2023-04-24,09:32:23,True,"['The Weeknd', 'Future']",Double Fantasy,2023-04-21,day,2,20,268235,80,True,./images/double_fantasy_with_future_the_weeknd.jpg,2023-04-24
Haegeum,2023-04-24,09:32:23,False,['Agust D'],D-DAY,2023-04-21,day,10,21,168926,82,False,./images/haegeum_agust_d.jpg,2023-04-24
See You Again (feat. Kali Uchis),2023-04-24,09:32:23,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,22,180386,90,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-24
Die For You,2023-04-24,09:32:23,False,['The Weeknd'],Starboy,2016-11-24,day,18,23,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-04-24
Anti-Hero,2023-04-24,09:32:23,False,['Taylor Swift'],Midnights,2022-10-21,day,13,24,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-24
Last Night,2023-04-24,09:32:23,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,25,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-04-24
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-24,09:32:23,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,26,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-24
